Comment,Rating
nhanh và đúng giờ những đồ mình mua trên tgdd điều được phục vụ nhiệt tình và nhanh chóng mọi người hãy thử các dịch vụ bên tgdđ nhé,Positive
máy đẹp cấu hình tốt trong tầm giá xem youtube độ phân giải 720 loa nghe tốt vừa phải lên mạng mượt mà nhân viên thegioididong mỹ luông chợ mới an giang tư vấn nhiệt tình hài lòng với dòng sản phẩm này,Positive
máy dùng ngon mượt mỗi tội pin tụt hơi nhanh nhưng nếu bật mode chế độ pin ở thanh trạng thái thì dùng pin cũng khá trâu nói chung là k có gì để chê đáng tiền thực sự chơi mấy game nặng gb cũng rất mượt camera góc nhìn rộng xóa phông tốt,Positive
máy thiết kế đẹp pin trâu loa to màn hình hiển thị tốt không bị vỡ hột được tặng bao da nên cũng k phải mua thêm nhân viên phục vụ tận tình,Positive
máy dùng mượt camera khỏi chê rất xứng đáng khi để dành mấy tháng lương để mua,Positive
hiển thị của màn hình nhìn rất thích mắt pin ngon lành dùng 1 ngày full coi netflix 6 tiếng hơn nói chung dùng cho những tác vụ hằng ngày không thì dư sức chưa kể có spen để học vẽ digital đỉnh,Positive
ngắn gọn dùng được 1 năm 1 tháng là không còn cầm pin nữa sạc 1 lần lenovo a7000 plus 2900mah là pin dự phòng 15000mah này từ 100 còn 2,Positive
đừng mua các bạn ơi máy dùng đc tháng thì lỗi cảm ứng mang đi bảo hành 28 ngày rồi vẫn chưa thấy máy đâu nv tgdd ko có 1 hành động nào quan tâm đến sản phẩm mang đi bảo hành của kh máy về lúc nào thì về lúc mang ra thì hẹn 15 ngày bây giờ 28 ngày rồi chưa thấy máy đâu,Negative
nhân viên tgdd có quá lừa hơi đau đấy nói là máy này chơi mượt lắm cuối cùng thì hazzz 6g mà cứ tưởng 2g chán,Negative
máy mình mua cũng được tầm 4 tháng máy chạy rất mượt chất lượng hình ảnh và âm thanh cũng oki có điều mình tiếc là không cài được ngôn ngữ tiếng việt cho máy này,Positive
21tr chụp bình thường thì đẹp mà zoom lên bị noise xấu qá không biết có phải do phần mềm hay gì nữa,Normal
lần đầu tiên mình xài apple và đã mua con máy này 1 tháng 10 ngày nói chung tất cả đều ổn êm mượt,Positive
máy mọi thứ ok đặc trước tặng tai nghe cực chắt nhân viên điện máy xanh tuyến tỉnh có tinh thần phục vụ rất nhiệt tình luôn ủng hộ điện máy very good,Positive
cáp type c type c 1 m m best smxu75 trắng thiết kế dày cứng cáp sạc nhanh nhưng tuy máy dài 1m tiện lợi,Positive
dễ sài,Positive
k cần nói nhiều ok pin trâu game cân tất sạc siêu nhanh nhẹ ok tuyện vời mua k hối hận sóng mạnh,Positive
máy sử dụng gần 1 tháng quá tuyệt vời 2 ngày đầu tiên đt hao pin kinh khủng xài mới 6 tiếng on screen 4 tiếng là đã hết tuy nhiên sau khoảng 1 tuần thì thời gian on screen được khoảng 8 tiếng xài gần 20 tiếng còn 10 pin lúc này mình cắm sạc camera tuyệt đẹp khỏi chê có lỡ tay làm rớt vài lần từ giường xuống đất nhưng vẫn ngon ơ bóng bẫy những trải nghiệm khác cũng cực kì mượt mà và thoải mái mua được con này với giá giảm còn 15 990 000 là quá hời rồi,Positive
tố cáo shop bán máy như vì vây 1 máy ngon 2 game ngon pin châu 3 nhân viên nhiệt tình tố cáo shop bán hàng quá ngon,Positive
ngày 28 11 2019 mình đến tgdđ mua iphone xsmax rồi nhân viên của siêu thị tư vấn mình mua sạc dự phòng này để dùng sạc nhanh cho máy mình mua và dùng đến giờ là tháng 4 2020 thấy rất tốt sạc rất nhanh đầy pin điện thoại thiết kế đẹp chắc chắn,Positive
thực sự thất vọng nhìn cấu hình ok mà lướt wed nhiều lúc bị lác đứng hình không vuốt được phải tắt màn hình vào lại mặc dù mới mua được 2 tháng nhưng cản thấy thất vọng,Negative
lần đầu tiên sài dòng note 10plus của samsung ko điểm gì để chê chỉ có điều pin ở mức ổn đủ dùng ko trâu như mấy ông riview,Positive
về chất lượng chăm sóc khách hàng thì tốt nhưng còn chất lượng âm của sản phẩm cực kì tệ hại 1 7 còn không được chứ đừng nói là 7 1 âm thanh không khác gì tai nghe vài chục nghìn thật sự tệ hại mình không hài lòng với sản phẩm này,Negative
ipados còn quá nhiều lỗi app ko đc tối ưu lỗi giật lag đôi khi là đơ máy đó là thứ thật sự khiến người dùng khó chịu khi apple nổi tiếng có hệ điều hành tốt ipad này thì ngon bổ và rẻ khoản 10tr có cấu hình quá vượt trội nhưng ram quá ít để có thể dùng tốt nhiều tác vụ nhu cầu giải trí như chơi game xem phim thì rất tốt với thân máy nhỏ gọn loa và pin đủ dùng tóm lại với phân khúc giá hàng nhập chính hãng thì ipad mini5 này là quá ổn,Positive
sạc tốt chất lượng dung lượng chuẩn tầm giá ok không tặng kèm cáp nên các bạn nên chuẩn bị cáp trước hoặc mua thêm nha,Positive
mẫu mã đẹp giá phải chăng giao hàng nhanh nhân viên nhiệt tình chưa sd nên chưa biết chất lượng,Positive
sản phẩm tốt dành làm việc học tập hay giải trí đều tiện dụng giá còn cao hy vọng sẽ giảm giá,Normal
loa nhỏ bằng với dthoai ip7 plus không biết âm thanh nó chỉ đến vậy hay là lỗi haizzz,Normal
tôi mới mua máy dc 1 ngày camera chụp hình ban đêm rất tệ,Negative
em mua cũng được 2 tuần rồi nhưng pin tuột rất nhanh dù sử dụng không thường xuyên,Positive
con ha ng tô t phu hơ p gia pin cu ng kha trâu không phu hơ p chơi ca c games nă ng,Positive
thất vọng thật sự mua về sạc cả buổi ko đầy đc 3 cục dùng ko đến 2h đã gần hết pin,Negative
sản phẫm bị lỗi,Positive
sạc xài tiện lợi nhỏ gọn bền tiết kiệm điện tôi hài lòng về chất lượng và giá thành,Positive
tự động ngắt nguồn liên tục đã đổi đến cục thứ 3 vẫn vậy cuối cùng là mua để làm gì khi không dùng dc,Negative
sao mình cầm điện thoại lên mình rung thì giống như cái camera bị lỏng hay sao á,Positive
dùng cho các nhu cầu cơ bản thì ok một số tính năng của android 7 0 không thấy có,Positive
chất lượng tốt,Positive
nhận hàng máy cập nhật tiếng việt đầy đủ nha cả nhà tay mình nhỏ nhất có thể vẫn đeo được ai tay to thì đẹp,Positive
máy rất nhanh hết pin thua xa cái opp11 chỉ đc cái chụp hình và so sánh qua các thg hiệu khách thì lại là điểm trừ tiếp thế là mai tự nhủ lòng ra tgdd đổi lại 1 chiếc đt nữa giá tiền này và mong ko gặp lại 2 bạn nhân viên đã pr về chiếc đt này,Negative
3 ngày hết pin lỗi kết nối tìm mãi k thấy không báo cuộc gọi khi ấn nghe rồi thì rung liên tục,Negative
đã mua và dùng thấy rất mượt mà chụp hình đẹp không phải bàn nói chung là ko có gì bằng 1 từ thôi chất,Positive
sạc khá tệ dùng được nửa năm có hiện tượng chai pin và phồng bây giờ chỉ sạc dc một lần với ip 7 dù vẫn còn bảo hành,Negative
hang ngon ma mọi người chê gì nửa,Positive
ngày đầu tiên sử dụng cảm thấy máy không mượt lắm chạy còn lag cũng như đơ chuột về mặt âm thanh và hình ảnh cũng như là khởi động máy thì ok nhưng mà máy mới mua chạy không mượt thì khá thất vọng,Negative
sản phẩm quá nhiều lỗi xài được 10 ngày là bỏ ở 1 bên không muốn xài nữa rồi chất lượng quá kém,Negative
ipad pro 12 9 2020 công nhận mạnh thiệt có thêm thước đo màn hình đẹp nhưng âm thanh tệ không bằng ipad pro 12 9 2017 các bạn thử bật nhạc remix và kê tai vào 4 loa nghe thử thì biết 2 loa strep bass hay 2 loa dở ẹt còn cái micro qua kiểm tra trên youtube khi mình đọc thì phải kê cái miệng rất gần cái mi và đọc lớn nó mới nhận và có 1 số từ đọc cái này ra từ khác nếu phần âm thanh và micro này tốt như ipad pro 12 9 2017 nữa là xuất sắc toàn diện rồi hàng cao cấp mà bị vậy mình cho 1 sao,Negative
hiệu năng tốt pin trâu thiết kế đẹp mắt bền nghe gọi tốt thêm khả năng kết nối với tất cả ứng dụng trên android nữa thì tuyệt,Positive
sài tốt lắm nhạy và nét chạy 4g mượt mua về xem phim lướt wed chạy ổn chưa sài chức năng khác nên chưa bít sao thấy đến giờ thấy quá tuyệt,Positive
chất lượng sản phẩm tốt như quãng cáo 300gr thì hơi nặng tay thích hợp cho bạn nam cầm sạc dây ngắn nữ thì nên mua dây sạc cỡ dài thích hợp hơn,Positive
cấu hình mạnh chơi rất tốt game liên quân mượt 1 ván game mất gần 4_5 pin cho 25 phút lướt web xem youtube fb tầm 1 5 ngày pin trâu khủng cảm ứng mượt màn hình hơi nhạt màu ko đậm màu nhưng ok chụp hình thì bình thường redmi 9 cho sẽ chơi game xem youtube fb thì rất ok nên mua trong giá 4 triệu đổ lại,Positive
dùng đc 1 năm giờ cục tích cắm sạc cả 1 ngày mà cục tích không tích đc tí điện nào,Negative
có ai gọi video bằng zalo fc bị thế này giống joy4 của mình ko mình mua joy4 ngày 25 9 ở điện máy xanh tp bắc giang,Normal
tốt vừa mua về chìu nay xong ủng hộ shop nhiều,Positive
mình vừa nhận máy được vào hôm trải nghiệm máy rất nhạy nhanh hình thức máy đẹp camera k chê vào đâu được tuy nhiên ở cửa hàng mình nhận máy phục vụ chưa được hài lòng lắm fdfdfdf,Normal
sản phẩm này dùng rất tốt pin rất trâu giao diện đẹp chơi game mượt dung liên tục 6h,Positive
note 20 camera 64 mp là camera tele chứ đâu phải camera chính camera chính là 12 mp,Normal
mua được 3 tháng rồi xài rất mượt thiết kế đẹp đáp ứng rất tốt nhu cầu sử dụng của tôi,Positive
sau 1 vài ngày sử dụng mình thấy một số vấn đề note 10 như sau máy khá nhanh hết pin do việc ứng dụng chạy ẩn khá nhiều tối ưu hóa của máy ko khác phục được mình chỉ sử dụng văn phòng thôi chư ko chơi game camera chưa thực sự tốt việc quay video điều kiện thiếu sáng hơi tệ loa dưới màn hình là cái mình hoi khó chịu mở to nhạc là mặt lung sau cứ rung ầm ầm những vấn đề khác mình thấy okey,Normal
sạc tốt xài mấy tháng vẫn ổn định rất bền tuy nhiên pin màu trắng dễ dơ sản phẩm nếu có màu khác thì tuyệt vời,Positive
cáp sạc tiện ích dễ mang theo dễ sử dụng giá hợp lý chính sách bảo hành tốt,Positive
vừa mua em này tối nay 6 11 cảm nhận watch rất đẹp nhỏ gọn 38mm nguyên seal nhân viên đmx 584 rất nhiệt tình phục vụ quá ok gắng phát huy như thế nha các nv đmx 584 kha vạn cân,Positive
không thích hợp không đáng mua,Negative
cái này có tính năng lưu nhạc mp3 để phát trực tiếp qua tai nghe bluetooth một cách độc lập ko cần kết nối đến điện thoại liệu có được không vậy vì bộ nhớ trong 4gb có ai biết chỉ mình với để mình mua,Positive
có ai gọi video bằng zalo fc bị thế này giống joy4 của mình ko mình mua joy4 ngày 25 9 ở điện máy xanh tp bắc giang,Normal
1 câu thui good nhân viên chăm sóc khách hàng rất nhiệt tình luôn luôn ủng hộ tgdd,Positive
độ phân giải màn hình kém nhìn từ đã cảm thấy cha mắt chạy chậm sạc cực kỳ lâu mua chỉ để xem youtube facebook thôi nhưng độ hiển thị màn hình kém thật sự,Negative
máy xài ngon lắm nha mọi người ơi mấy bạn rate 1 sao chắc mua nhầm máy lỗi đó màn hình đẹp xem phim cực kỳ thích luôn game thì mình chỉ chơi mỗi lq chơi bật fps cao không hề giật lag load game nhanh còn sử dụng bình thường thì khá mượt đa nhiệm tốt camera ảo là đặc trưng của máy oppo rồi điểm trừ nhỏ là camera sau hơi cao gắn ốp tặng kèm rồi mà không che hết sợ trầy camera với pin không được trâu lắm mình xài từ 7h sáng đến tầm 7h tối là hết pin rồi mình kết hợp chơi lq với lướt fb chat chit các kiểu nhưng được cái sạc siêu nhanh sạc tầm 50p là thấy đầy pin r sẽ giới thiệu cho người thân và bạn bè sử dụng,Positive
mình có mua được vài ngày về xài bị đơ liên tục đưa lên bảo hành thì ko cho đổi mới đi bảo hành tới 2 lần mà vẫn ko check ra lỗi bảo ko có lỗi gì mà về xài cứ đơ2 mình có check lỗi trên mạng mô tả là spod con chuột bị xoay vòng đơ lướt không được giờ sống theo lũ sai lầm khi mua dòng này,Negative
máy xài rất tốt trong tầm giá được tặng phiếu mua hàng 369k nữa mới ghé đmx mua đồ gia dụng xong lại được giảm giá 35k cho khách hàng thân thiết nữa đánh giá cao là nv phục vụ rất tốt và thân thiện dù trời mưa nv vẫn đem hàng đã mua cho khách hàng ra xe về thật là ngại một lần nữa xin cảm ơn ace nv đmx và tgdđ thật nhiều mình sẽ ủng hộ dài về sau,Positive
sạc ok ạ nhẹ gọn tiện lợi nhưng k tặng kèm dây sạc bạn nào k có phải mua rời,Positive
quả là một sản phẩm đáng mua nếu tầm giá khoảng 8 10 triệu đẹp khoẻ vừa vặn tay,Positive
hàng mua về dùng tốt tín hiệu chất lượng âm thanh rõ ràng hàng bắt sóng tốt thái độ nhân viên chu đáo tận tình,Positive
máy xài ngon mà sao nhiều người chê quá ta cảm nhận sau khi sử dụng mấy ngày pin trâu chứ k phải như mấy bác bảo để k cũng hết pin màn đẹp chạy đa nhiệm tốt sạc nhanh k nóng máy khi vừa sạc vừa chơi game bữa cũng thấy có bố nào bảo sạc nó nóng vãi loàn camera thì k phải nói rồi ảo tung nóc điểm trừ là mặt lưng bằng nhựa camera sau lòi dễ bị xước cảm nhận cá nhân xin hết,Positive
mới mua chưa sử dụng nhiều nên chưa biết nhìn chung máy đẹp ổn trong tầm giá cho 5 sao vì thái độ phục vụ của nhân viên tgdđ tx bình long,Positive
sạc lại quá lâu,Negative
ấn tường đầu là viên pin khoẻ 10k pin mình sai ip7 mà sạc vẫn khoẻ dc 2lan hơn viên pin thiết kes chắc chắn đẹp có mấy kẻ sọc nhìn cũng sang còn độ bền thì đợi time,Positive
mua máy qua sử dụng sau 1 ngày dùng 1 ngoại hình to máy hơi nặng màn hình hd nhưng ok khi xem phim và youtbe 2 cấu hình ổn nếu chỉ game nhẹ xem phim zalo youtube 3 chip 210 lên k đòi hỏi đc giật lác thi thoảng khi dùng nhìu tác vụ 4 với 4tr nếu muốn máy màn hình to 10inh thì lên mua nếu k quan tâm cấu hình k thì thêm tiền mua máy 8inh dùng ok 5 pin quá trâu dùng 5 tiếng với xem youtube đọc báo mới sac lại tóm lại mua 2 9tr máy qua sử dung cần màn hình lớn k quan tâm cấu hình thấy ok r đó,Positive
sản phẩm chất lượng sạc ổn định chính sách bảo hành tốt nhân viên phục vụ nhiệt tình,Positive
xứng đáng bỏ từng ấy tiền ra chẳng chê đc cái gì nghe gọ i nhắn tin đọc báo xem phim chơi game nghe nhạc chụp ảnh thiết kế đều tốt,Positive
sản phẩm rất tốt xứng đáng đồng tiền bát gạo bỏ ra thương hiệu apple sài rất sang chảnh bảo hành toàn cầu điện máy xanh hàng hoá chính hãng chất lượng nhân viên lịch sự nhiệt tình và dễ thương,Positive
các sản phẩm mình mua tới bây giờ vẫn còn xài tốt hết sớm mong có thêm sản phẩm mới,Positive
ms mua lỗi nhưng mang ra đổi ngay lập tức kỷ thuật viên rất nhiệt tình chỉ có 5 sao chứ có 10 sao cho hết,Positive
1 2 tháng đâ u thì xa c đươ c hơn 1 lâ n dt samsung pin 4000 khoa ng 3 tháng sau thì xa c không đâ y đươ c khoa ng 70 va bây giơ tâ m 40 quá thâ t vo ng có xa c nhanh ngon nhưng ma lo i pin râ t tê,Negative
đã mua khá hài lòng đẹp đồ họa rất sắc nét chức năng khá đầy đủ có thể chỉ đường đi lái xe nên rất thuận tiện giá cả hợp lí các bạn nữ nên mua,Positive
sản phẩm khá tệ không như quảng cáo sạc chưa được 1 lần đã hết pin rẻ hơn nhiều so với tgdđ mọi người nên xem xét trước khi mua,Negative
mới lấy em nó hồi sáng quét vnpay còn 792k nhìn chung là ổn độ sáng cao ra ngoài nắng vẫn nhìn rõ ràng điểm trừ là kho mặt đồng hồ ở app mifit cảm thấy hơi ít với chưa có tiếng việt dù sao cũng tốt cho 5 vì thái độ phục vụ của tgdđ tốt,Positive
ms mua hôm 15 mua về sạc rất nóng adapter ssj3 lúc nạp vô đt 30p mới lên được 2 sạc rất chậm thua cả lúc sạc củ bình thường quá thất vọng mong mn đừng ham rẻ mà mua của rẻ là của ôi nếu mua chọn anker mà dùng,Negative
con mi band 5 này pin dùng chỉ được 8 ngày là phải sạc mấy hôm nay sự liên kết giữa điện thoại và vòng đeo tay không liên kết được mình thử phải mấy trăm lần mà vẫn không được nên cũng có phần hơi bực chẳng hiểu nguyên nhân là tại đâu bluetooth thì ghép đôi được nhưng vẫn chưa tìm ra nguyên nhân để liên kết,Normal
máy mình mua ngày 01 05 thời gian đầu máy chạy rất mượt và ổn định nhưng sau hơn 4 tháng thì máy có hiện tượng hay bị đơ và bật nguồn không lên đến khi bật lên thì không thể kết nối được wifi rất dở máy mình chủ yếu làm việc văn phòng chỉ chạy các ứng dụng văn phòng rất nhẹ mà vẫn bị rất nản,Normal
sản phẩm tốt cấu hình mạnh máy chạy rất mượt mình đã mua và sử dụng đc 1 tuần máy ổn nhân viên hỗ trợ nhiệt tình,Positive
mẫu mã đẹp dùng tốt bảo hành 1 năm rất yên tâm khi sử dụng nhân viên phục vụ rất tốt,Positive
tôi mua máy tính được 1 tuần thấy máy cũng mượt mà pin thì ok,Positive
mới mua 15 ngày máy bị lỗi rất bực mình đổi trả ko được là sao ko bao giờ đến điện máy xanh mua hàng nữa,Negative
giá hợp lý pin xài được 2 ngày s4 hơn s3 về các vấn đề nhỏ s3 đủ tiêu chuyên thông báo nhắn tin và các tác vụ khác tóm lại xứng giá tiền so với bỏ 12 triệu ra mua s4 hoặc s5,Positive
máy thật sự rất phù hợp trong phân khúc và đáng đồng tiên với những sinh viên như mình với thiết kế nhựa nhưng vô cùng sang trọng vô cùng cứng cáp máy nhỏ gọn vừa dùng và nhẹ tiện cho những người có nhu cầu đi lại máy có đầy đủ các cổng kết nối cần thiết mang màng hình 14inch nhỏ gọn màu sắc ảnh vô cùng trân thật xem phim tuyệt vời màn hình cạnh viền rất mỏng thời thượng còn có thêm chống loá nên ngồi dứ ánh đèn hay ngoài trời đều k ảnh hưởng gì tới tầm nhìn cả máy khi sử dụng không quá nóng rất ok hiệu năng thì chẳng bàn cải nửa rất tuyệt vời bản thân sinh viên ngành kinh tế nên việc sử dụng các ứng dụng microsoft zalo youtube hay mở nhiều tác vụ máy chạy rất mượt mà sd 8gb ram 512gb làm cho càng nhanh hơn tốc độ mở máy rất tuyệt vời chỉ tiếc là pin ngắn nhưng bù lại sạc nhanh cho máy nên chẳn còn là vấn đề gì cả âm thanh thì rất trung thực nghe rất tốt đều hơi nhỏ tóm lại ai muốn máy phổ thông thiết kế sang trọng hiệu năng tốt ram bộ nhớ ssd cao màn hình ngon thì e nó là sự lựa chọn rất là phù hợp,Positive
tai nghe cực ngon luôn nhé mng đáng mua lắm bass cực sâu nói chung là siêu ưng,Positive
sạc tốt sạc cho samsung j8 lâu hết dùng được 2 5 lần mới phải sạc lại pin ngắt điện sạc khi đầy pin điện thoại,Positive
máy đẹp mọi thứ điều ok sp xịn quá mua ở tgdđ là yên tâm nhất mua máy thứ 2 tại đây rồi,Positive
mình mua máy ngày 30 01 2020 cảm nhận sau 1 tuần sử dụng của mình như sau tấm nền ips hiển thị tốt màn hình 15 6 xem phim và hình ảnh cảm giác rất thích do có ổ cứng ssd 512gb nên máy khởi động rất nhanh dao động từ 3 7s mình mở photoshop cs6 chỉ khoảng 3 4s máy chạy nhanh mình chủ yếu dùng ps để vẽ được trang bị card rời nvidia geforce mx250 2gb nên trải nghiệm vẽ mượt không giật lag hay mất nét pin máy cũng khá ổn mình dùng photoshop và nghe nhạc tầm 1 tiếng 50 phút thì máy còn 33 loa nghe nhạc to và hay tuy nhiên khi nghe ở độ lớn 80 thì phần loa bên trái có tiếng rè rè nhẹ ban đầu mình nghĩ máy bị lỗi nhưng xem kĩ thì hình như do quạt tản nhiệt nằm bên trái gần phần loa nên mới nghe rè mình mở âm lượng ở mức 50 60 thì không rè rõ nữa loa phía bên phải thì vẫn trong trẻo các máy chạy hđh window 10 hình như đều bị nhòe chữ ở phần giữa màn hình í nếu chỉnh mức hiển thị 100 thì không nhòe nữa nhưng chữ nhỏ khó nhìn còn để mặc định ở 125 thì sẽ bị nhòe như cũ có 1 bất tiện đó là dây sạc của máy là ổ cắm 3 chui đây là cảm nhận 7 ngày sử dụng còn lâu dài có tốt hay không mình sẽ từ từ cảm nhận,Positive
mình mới mua dc 1 tuần máy ổn định camera đẹp pin facebook zalo xem phim 2 ngày mới phải sạc nói chung ổn cả,Positive
máy bắt wifi kém chơi game thì giật chơi tầm 1 tiếg thì máy nóng hối hận khi mua máy ss này quá tệ,Negative
vừa dùng đc 1 tháng hao mất 1 pin rồi dùng tác vụ bình thường thôi mà liệu có sao k,Normal
luôn ủng hộ tgdd chăm sóc khách hàng quá chu đáo tôi mua cục sạc này cho con dùng 7 tháng bị phồng bị phù tôi mang ra tgdd hỏi còn bảo hành ko nhân viên rất vui vẻ xem còn bảo hành và đổi cho tôi sản phẩm mới cảm ơn tgdd và sẽ luôn ủng hộ,Positive
sạc dởm xài vừa hết hạn bảo hành 3 tháng đã hư sạc lâu dài tiếng hết hạn bảo hành 3 tháng hư liền,Negative
mua được gần 2 tuần nói chung là khá ổn với mức giá pin sử dụng lâu mua sử dụng nghe gọi lướt web chơi game đều ok cả đừng giảm giá là được,Positive
chập chờn,Negative
iphone 11 pro sài rất là ok tôi đã sài trải nghiệm 11 ngày nhưng bây giờ mình muốn lên 11 pro max nên mình ra lại con máy 11 pro của mình tình trạng pin còn 100 máy còn nguyên như mới k trầy xước gì cả có ai quan tâm thì bấm,Positive
sản phẩm rất tuyệt vời nhân viên vui vẻ nhiệt tình pin trâu chơi game rất mượt,Positive
hiệu nămg thì ổn mà dung lượng pin xuống chóng mặt mua từ t2 cho tới giờ giảm hơn 10 pin thời gian sử dụng cũng bị rút ngắn đi nhiều,Normal
mua dc 3 ngày rồi màu vàng mới xài bữa đầu ok bữa thứ 3 là hơi hao pin rồi để theo dõi tiếp xem sao,Normal
tư vấn nhiệt tình mic loa hoạt động tốt khi nghe gọi báo tin nhắn mes và zalo hơi chậm đánh mua lắm vì mình có thói quen tối hay sạc cả pin đt và pin đồng hồ nên ko quan tâm đồng hồ bao nhiêi tiếng hết pin mình mua đồng hồ sử dụng cũng được 1 tuần rồi,Positive
sạc rất tốt cho máy lần sau sẽ ủng hộ sản phẩm mua đồ bên thế giới di động rất an tâm,Positive
trải nghiệm 1 tháng thấy máy dùng mượt pin trâu âm thanh hay mấy bạn luyện nghe tiếng anh nên mua về luyện nhá mỗi tội nút hôm ko có cảm ứng lực,Positive
đồng hồ nhìn đẹp sang trọng nữ đeo trên tay là ok samsung xài thì khỏi phải bàn cãi mà xài chung dòng điện thoại samsung thì kết nối mượt mà hơn giá rẻ phải chăng,Positive
iphone 11 pro sài rất là ok tôi đã sài trải nghiệm 11 ngày nhưng bây giờ mình muốn lên 11 pro max nên mình ra lại con máy 11 pro của mình tình trạng pin còn 100 máy còn nguyên như mới k trầy xước gì cả có ai quan tâm thì bấm,Positive
mới mua sử dụng bị nóng máy hao pin sau 3 tuần mọi thứ dần dần ổn định không còn nóng máy pin trâu hơn máy mượt mà mặc dù để chế độ 60hz còn để 120hz thì quá phê luôn túm lại rất okkkkkk,Positive
máy xài ổn màn hình to lướt wed nhanh,Normal
ngon trong tầm giá chip mạnh nhưng vẫn ocn hơi nóng mặt khác bật tắt máy bao nhanh,Positive
mới mua hôm 1 6 2020 máy chơi pubg thì gọi là tuyệt còn mấy bạn hay thắc mắc là ghi hệ điều hành ios 12 nhưng mua máy về thì ng ta lên 13 hết rồi nhé về máy thì 1 thời gian nữa mình trải nghiệm xong rồi review tiếp nhé,Positive
định vị khá chính xác sau khi mình sử dụng thì rút được kinh nghiệm là nên sử dụng sim có data mạnh một tí để định vị tốt hơn các tính năng như vùng an toàn hay nghe lén nghe gọi cũng hay giống như điện thoại nhân viên hỗ trợ rất nhiệt tình cũng như bên hãng về sản phẩm rất hài lòng,Positive
mình mới mua dc 1 tuần máy ổn định camera đẹp pin facebook zalo xem phim 2 ngày mới phải sạc nói chung ổn cả,Positive
mua về sử dụng bị lỗi liên tục bi phong pin phải đi bảo hành nhiều lần giá thì cao,Negative
chất lượng cao,Positive
quá tốt trong tầm giá chip ổn chụp ảnh 64mp nét nói chung về tất cả mọi thứ là tốt nhất trong tầm giá pin trâu dùng lướt fb nghe gọi chơi vài trận pubg thì k tụt quá nhiều nghe nv tvan thì sạc nhanh 30w mà công nhận nhanh thật nên mua các bác ạ 3,Positive
máy mượt ok vừa giá chụp ảnh đẹp pin dùng lâu không hao không nóng máy giá 8500k là quá đẹp,Positive
chơi game đỉnh cao 280hz quá hay có phím nóng asus gameplus độc quyền thiết kế linh hoạt,Positive
mua và xài thì khá okê âm tốt mình tin tưởng vào tập đoàn tgdd lần sau mình sẽ tiếp tục mua nhân viên nhiệt tình rất thích,Positive
mình mới mua sp na y tuâ n nay máy phu hơp vơ i nhu câ u sư du ng hơ p túi tiền thiê t kê đe p chă c chă n pin ok cấu hình ổn lướt web facebook game nhẹ rất ok nhân viên tư vấn rất nhiệt tình cơ i mơ va chuyên nghiê p ca m ơn công ty tgdđ mi nh đa tin du ng tư lâu,Positive
sau 7 tháng dùng cảm thấy cực tốt đối với người thu nhập thấp nên mua và ngay có thể xem youtube ổn định mặc dù hạ băng thông,Positive
pin trâu chụp hình ok nhưng ko thể nào tìm được mục chia sẻ mật khẩu wifi qua mã qr như các điện thoại khác,Positive
người nghe đầu bên kia than phiền chất lượng cuộc gọi rè rè không nghe rõ được còn mình nhận cuộc gọi thì nghe ổn 3 thôi,Negative
sản phẩm cực kì tốt nhân viên rất nhiệt tình chu đáo tận tâm pin ko đúg với thôg số xài có thể đc 2 ngày hnay mình sạc 96 xài từ 6h ság đến 6h tối vẫn còn 70 chỉ tiếc là tgdd ko có bán case cho apple watch thôi,Positive
pin kém kết nối không đồng bộ khó sử dụng lắm dễ trầy xước dây đeo dính bẩn,Negative
cái giá nói lên tất cả rồi 11 pro max đỉnh thật sự nhân viên nhiệt tình rất là hài lòng về thái độ tiếp đón phục vụ ai có khả năng thì nên tậu 1 con,Positive
máy đẹp nhưng ko có màu xanh như mình mong đợi bỏ ra 22tr mà apple vẫn ki bo bộ sa c nhanh,Positive
trải nghiệm tuyệt vời sản phẩm ưng ý đáng đồng tiền bát gạo tiền nào của nấy,Positive
xài máy được 1 tuần máy thiết kế đẹp pin trâu cực lướt web chơi game cực đã,Positive
cáp sạc nhanh 1 lúc sạc được 3 cái điện thoại nên rất tiện lợi dây bằng vải nên ko bị gãy,Positive
mình vừa mua cho con mình học thấy máy xài rất tốt cộng thêm mình được bên cửa hàng tặng thêm phần mềm offine 365 rất hửu ít,Positive
mới nhận hàng mọi thứ ổn cho đến bây giờ độ bền thì thời gian mới biết được nhân viên nhiệt tình,Positive
trung bình thì mỗi ngày sẽ mất 10 tính ra pin xài được 10 ngày thôi xài các chức năng có sẵn k xài thông báo bên điện thoại,Normal
sản phẩm xài ok màn hình rõ đẹp màu sắc thiết kế tuyệt vời so với sản phẩm ngang tầm giá thì khá trội,Positive
mới lấy vừa xong cho thằng ku coi fim nói chung là rất hài lòng máy đẹp màn hình sáng nhạc nghe êm dịu thằng ku mới hơn 1t mà thích ra mặt hihi,Positive
hiệu suất máy sam sung không bàn tới máy bị các điểm trừ như sau thiết kế dở tệ nút volume và nút nguồn đều ở cùng bên phải muốn chụp màn hình thì cần 2 tay muốn thao tác một tay hả quên đi nhé camera ngoài mở rộng góc ra chả có gì thêm thậm chí không có cả emeoj,Normal
